192,32,0,0,0,0,0,0,0,0.0
1176,135,255,191,252,51,129,49,1,0.0
560,243,0,0,2,236,0,24,0,0.0
737,0,0,0,0,0,0,0,4,0.0
852,31,228,192,0,0,7,21,128,0.0
1505,137,63,224,11,10,0,160,128,0.0
354,0,8,2,147,234,17,244,206,0.0
167,0,16,249,100,225,40,32,160,0.0
293,144,0,64,223,63,96,163,96,0.0
1760,4,40,4,26,4,33,4,31,0.0
14,32,82,214,2,8,9,118,116,0.0
961,123,85,31,188,9,91,41,46,0.0
263,0,0,0,0,0,0,0,0,0.0
186,6,168,15,196,16,0,1,168,0.0
208,90,123,12,96,42,4,195,0,0.0
51,0,6,104,0,14,194,71,208,0.0
1277,17,55,10,78,75,10,202,8,0.0
852,31,228,192,0,0,7,21,128,0.0
1505,137,63,224,11,10,0,160,128,0.0
651,0,0,0,0,0,0,0,0,0.0
167,0,16,250,100,225,40,32,160,0.0
61,0,1,177,0,0,0,0,0,0.0
1694,4,64,4,127,32,0,21,66,0.0
293,144,0,64,223,63,96,133,96,0.0
14,32,82,214,2,8,9,118,116,0.0
403,0,8,8,3,232,8,0,0,0.0
526,78,32,3,162,94,191,207,247,0.0
1314,223,127,208,0,121,104,0,28,0.0
870,128,93,200,2,1,71,206,56,0.0
1408,0,0,0,3,150,136,0,0,0.0
1076,4,10,160,165,102,130,137,144,0.0
1760,4,34,4,28,4,32,4,31,0.0
339,0,0,0,0,0,12,0,10,0.0
661,0,0,0,0,0,0,8,64,0.0
1634,79,96,0,0,64,0,0,0,0.0
412,24,150,32,10,2,0,41,16,0.0
208,98,123,12,96,41,4,195,0,0.0
51,0,6,96,0,15,2,71,208,0.0
628,0,242,12,242,16,124,133,211,0.0
192,32,0,0,0,0,0,0,0,0.0
1176,135,255,191,252,50,129,49,2,0.0
1124,0,2,64,0,0,144,17,93,0.0
560,242,0,0,2,236,0,26,0,0.0
737,0,0,0,0,0,0,0,4,0.0
852,31,228,192,0,0,7,6,128,0.0
1505,137,63,224,11,10,0,160,128,0.0
354,0,8,2,147,234,17,244,206,0.0
167,0,16,251,100,209,40,32,160,0.0
293,144,0,64,223,63,96,103,96,0.0
1760,4,31,4,26,4,31,4,30,0.0
14,32,82,214,2,8,9,118,128,0.0
263,0,0,0,0,0,0,0,0,0.0
813,0,0,4,32,172,1,0,32,0.0
208,106,123,12,96,40,4,195,0,0.0
51,0,6,88,0,15,66,71,208,0.0
1459,4,0,0,0,0,0,4,0,0.0
1399,0,0,8,0,0,0,1,68,0.0
961,123,85,31,187,9,155,233,46,0.0
852,31,228,192,0,0,7,6,128,0.0
1505,137,63,224,11,10,0,164,128,0.0
651,0,0,0,0,0,0,0,0,0.0
167,0,16,250,100,209,40,32,160,0.0
458,63,249,255,128,0,0,12,48,0.0
1413,0,64,0,0,0,2,0,24,0.0
1694,4,64,4,127,31,192,21,66,0.0
293,144,0,64,223,63,96,73,96,0.0
244,154,12,1,2,4,177,2,64,0.0
14,32,82,214,2,8,9,118,128,0.0
403,0,8,8,3,232,8,0,0,0.0
60,0,0,4,0,48,0,0,0,0.0
526,78,32,3,162,96,63,175,255,0.0
1314,223,127,208,0,120,240,0,28,0.0
870,128,93,200,2,1,71,206,56,0.0
519,4,4,96,72,43,30,213,24,0.0
339,0,0,0,0,0,12,0,10,0.0
1634,79,96,0,0,64,0,0,0,0.0
412,28,146,32,10,2,0,41,16,0.0
208,114,123,12,96,39,4,195,0,0.0
51,0,6,80,0,15,130,71,208,0.0
628,0,242,14,240,16,124,133,211,0.0
1408,0,0,0,3,143,8,0,0,0.0
1076,4,42,160,165,166,210,201,208,0.0
1760,4,32,4,26,4,30,4,30,0.0
192,32,0,0,0,0,0,0,0,0.0
1176,135,255,191,252,50,129,48,195,0.0
1225,1,249,21,130,13,2,246,75,0.0
470,2,11,128,128,48,36,5,128,0.0
705,1,242,175,199,201,159,40,224,0.0
560,241,0,0,2,236,0,28,0,0.0
737,0,0,0,0,0,0,0,4,0.0
852,31,228,192,0,0,6,247,128,0.0
1505,137,63,224,11,10,0,164,128,0.0
354,0,8,2,147,234,17,244,206,0.0
167,0,16,249,228,225,40,32,160,0.0
675,0,0,0,132,42,128,60,16,0.0
293,144,0,64,223,63,96,43,96,0.0
692,20,234,214,0,0,0,88,0,0.0
1760,4,26,4,29,4,30,4,30,0.0
14,32,82,214,2,8,9,118,122,0.0
263,0,0,0,0,0,0,0,0,0.0
186,6,168,15,196,16,0,1,168,0.0
661,0,0,0,0,0,0,8,64,0.0
208,122,123,12,96,39,4,194,0,0.0
51,0,6,72,0,15,194,71,208,0.0
852,31,228,192,0,0,7,104,0,0.0
1505,137,63,224,11,10,0,164,128,0.0
651,0,0,0,0,0,0,0,0,0.0
1788,0,0,7,103,82,178,184,0,0.0
167,0,16,249,228,225,40,32,160,0.0
569,0,0,0,72,96,0,69,224,0.0
215,0,0,2,0,128,0,0,0,0.0
1694,4,64,4,127,31,192,21,66,0.0
293,144,0,64,223,63,96,13,96,0.0
403,0,8,8,3,232,8,0,0,0.0
14,32,82,214,2,8,9,118,122,0.0
526,78,32,3,162,95,63,175,255,0.0
1314,223,127,208,0,120,120,0,28,0.0
961,123,85,31,187,72,220,105,46,0.0
870,128,29,200,2,1,71,206,56,0.0
1408,0,0,0,3,135,136,0,0,0.0
1076,4,74,160,165,231,19,26,32,0.0
1760,4,31,4,31,4,29,4,30,0.0
339,0,0,0,0,0,12,0,10,0.0
1634,79,96,0,0,64,0,0,0,0.0
412,0,174,32,10,2,0,41,16,0.0
208,2,123,12,96,54,4,194,0,0.0
51,0,6,192,0,12,2,71,208,0.0
628,0,242,0,254,16,124,133,211,0.0
192,32,0,0,0,0,0,0,0,0.0
1644,0,128,16,0,32,0,0,32,0.0
1176,135,255,191,252,50,129,48,132,0.0
1277,17,53,10,78,71,10,202,8,0.0
426,144,190,189,68,161,99,230,64,0.0
560,240,0,0,2,236,0,30,0,0.0
737,0,0,0,0,0,0,0,4,0.0
852,31,228,192,0,0,7,104,0,0.0
1505,137,63,224,11,10,0,164,128,0.0
354,0,8,2,147,234,17,244,206,0.0
167,0,16,250,100,225,40,32,160,0.0
1175,0,0,0,0,0,0,0,0,0.0
293,144,0,64,223,63,127,239,96,0.0
1760,4,38,4,30,4,28,4,30,0.0
14,32,82,214,2,8,9,118,122,0.0
738,24,8,13,64,64,0,1,24,0.0
837,5,2,2,194,60,119,64,129,0.0
263,0,0,0,0,0,0,0,0,0.0
1072,0,78,68,140,214,128,17,160,0.0
304,0,1,112,0,0,0,0,0,0.0
208,10,123,12,96,54,4,193,0,0.0
51,0,6,184,0,12,66,71,208,0.0
852,31,229,0,0,0,7,81,0,0.0
1505,137,63,224,11,10,0,168,128,0.0
651,0,0,0,0,0,0,0,0,0.0
167,0,16,250,100,225,40,32,160,0.0
722,0,0,40,62,128,0,0,0,0.0
1694,4,64,4,127,31,192,21,66,0.0
293,144,0,64,223,63,127,209,96,0.0
14,32,82,214,2,8,9,118,128,0.0
403,0,8,8,3,232,8,0,0,0.0
526,78,32,3,162,95,63,207,255,0.0
1314,223,127,208,0,127,128,0,28,0.0
870,128,29,200,2,1,71,206,56,0.0
1408,0,0,0,3,248,8,0,0,0.0
1076,4,106,128,166,55,67,58,96,0.0
1760,4,38,4,28,4,27,4,27,0.0
1255,0,0,0,20,3,124,0,0,0.0
339,0,0,0,0,0,12,0,10,0.0
661,0,0,0,0,0,0,8,64,0.0
1668,76,215,120,89,65,103,80,30,0.0
1590,36,156,254,64,240,5,112,0,0.0
727,16,0,96,216,0,0,0,8,0.0
412,4,170,32,10,2,0,41,16,0.0
208,18,123,12,96,53,4,193,0,0.0
51,0,6,176,0,12,130,71,208,0.0
628,0,242,2,252,16,124,133,211,0.0
192,32,0,0,0,0,0,0,0,0.0
961,123,85,31,187,135,221,41,46,0.0
1227,128,0,0,0,0,14,0,0,0.0
1176,135,255,191,252,50,129,48,69,0.0
640,24,224,2,112,0,0,0,0,0.0
996,0,216,0,0,133,0,0,0,0.0
737,0,0,0,0,0,0,0,4,0.0
1505,137,63,224,11,10,0,168,128,0.0
354,0,8,2,147,234,17,244,206,0.0
167,0,16,250,100,225,40,32,160,0.0
813,0,0,4,32,172,1,0,32,0.0
1628,64,8,242,214,128,0,0,0,0.0
1399,0,0,8,0,0,0,1,68,0.0
560,255,0,0,2,236,0,0,0,0.0
293,144,0,64,223,63,127,179,96,0.0
1760,4,34,4,28,4,26,4,27,0.0
14,32,82,214,2,8,9,118,122,0.0
263,0,0,0,0,0,0,0,0,0.0
186,6,168,15,196,16,0,1,168,0.0
622,1,6,64,130,137,34,10,4,0.0
208,26,123,12,96,53,4,192,0,0.0
51,0,6,168,0,12,194,71,208,0.0
852,31,229,0,0,0,7,73,128,0.0
1505,137,63,224,11,10,0,168,128,0.0
651,0,0,0,0,0,0,0,0,0.0
167,0,16,250,100,225,40,32,160,0.0
1031,64,1,96,128,40,192,136,96,0.0
1694,4,64,4,127,31,192,21,66,0.0
293,144,0,64,223,63,127,149,96,0.0
403,0,8,8,3,232,8,0,0,0.0
14,32,82,214,2,8,9,118,116,0.0
526,78,32,3,162,95,191,240,7,0.0
1314,223,127,208,0,127,8,0,28,0.0
870,128,29,200,2,1,71,206,56,0.0
1408,0,0,0,3,240,136,0,0,0.0
1076,0,0,0,166,119,131,138,160,0.0
1760,4,32,4,28,4,26,4,26,0.0
339,0,0,0,0,0,12,0,10,0.0
1634,79,96,0,0,64,0,0,0,0.0
51,0,6,160,0,13,2,71,208,0.0
628,0,242,4,250,16,124,133,211,0.0
192,32,0,0,0,0,0,0,0,0.0
1176,135,255,191,252,52,129,47,134,0.0
560,254,0,0,2,236,0,2,0,0.0
737,0,0,0,0,0,0,0,4,0.0
852,31,229,0,0,0,7,58,128,0.0
1505,137,63,224,11,10,0,168,128,0.0
354,0,8,2,147,234,17,244,206,0.0
167,0,16,250,100,209,40,32,160,0.0
293,144,0,64,223,63,127,119,96,0.0
1760,4,31,4,33,4,29,4,26,0.0
14,32,82,214,2,8,9,118,116,0.0
961,123,85,31,187,135,93,169,46,0.0
263,0,0,0,0,0,0,0,0,0.0
661,0,0,0,0,0,0,8,64,0.0
208,42,123,12,96,54,4,189,0,0.0
51,0,6,152,0,13,66,71,208,0.0
1277,17,53,10,78,73,10,202,8,0.0
852,31,229,0,0,0,7,58,128,0.0
1505,137,63,224,11,10,0,168,128,0.0
651,0,0,0,0,0,0,0,0,0.0
167,0,16,250,100,209,40,32,160,0.0
61,0,1,177,128,0,0,0,0,0.0
1694,4,64,4,127,31,192,21,66,0.0
293,144,0,64,223,63,127,89,96,0.0
14,32,82,214,2,8,9,118,122,0.0
403,0,8,8,3,232,8,0,0,0.0
526,78,32,3,162,95,63,239,255,0.0
1314,223,127,208,0,126,144,0,28,0.0
870,128,29,200,2,1,71,206,56,0.0
1408,0,0,0,3,233,8,0,0,0.0
1076,0,32,0,166,183,211,202,240,0.0
339,0,0,0,0,0,12,0,10,0.0
1634,79,96,0,0,64,0,0,0,0.0
412,12,162,32,10,2,0,41,16,0.0
208,50,123,12,96,53,4,189,0,0.0
51,0,6,144,0,13,130,71,208,0.0
628,0,242,6,248,16,124,133,211,0.0
192,32,0,0,0,0,0,0,0,0.0
1176,135,255,191,252,51,129,47,135,0.0
1124,0,2,64,0,0,144,16,94,0.0
560,253,0,0,2,236,0,4,0,0.0
737,0,0,0,0,0,0,0,4,0.0
852,31,229,0,0,0,7,43,128,0.0
1505,137,63,224,11,10,0,168,128,0.0
354,0,8,2,147,234,17,244,206,0.0
167,0,16,250,100,209,40,32,160,0.0
1372,16,27,0,0,65,130,48,0,0.0
293,144,0,64,223,63,127,59,96,0.0
14,32,82,214,2,8,9,118,122,0.0
1760,4,34,4,31,4,28,4,25,0.0
263,0,0,0,0,0,0,0,0,0.0
186,6,168,15,196,16,0,1,168,0.0
1307,41,9,24,63,1,6,8,1,0.0
813,0,0,4,32,172,1,0,32,0.0
208,58,123,12,96,52,4,189,0,0.0
51,0,6,136,0,13,194,71,208,0.0
1459,4,0,0,0,0,0,4,0,0.0
1399,0,0,8,0,0,0,1,68,0.0
961,123,85,31,187,198,94,105,46,0.0
852,31,229,0,0,0,7,36,0,0.0
1505,137,63,224,11,10,0,168,128,0.0
651,0,0,0,0,0,0,0,0,0.0
167,0,16,249,228,225,40,32,160,0.0
458,63,249,255,128,0,0,12,48,0.0
1413,0,64,0,0,0,2,0,24,0.0
1694,4,64,4,126,32,0,21,66,0.0
293,144,0,64,223,63,127,29,96,0.0
14,32,82,214,2,8,9,118,128,0.0
60,0,0,4,0,60,0,0,0,0.0
244,154,12,1,2,4,177,2,64,0.0
403,0,8,8,3,232,8,0,0,0.0
526,78,32,3,162,95,63,239,247,0.0
1314,223,127,208,0,126,24,0,28,0.0
339,0,0,0,0,0,12,0,10,0.0
661,0,0,0,0,0,0,8,64,0.0
1634,79,96,0,0,64,0,0,0,0.0
412,16,158,32,10,2,0,41,16,0.0
208,66,123,12,96,51,4,189,0,0.0
51,0,6,128,0,14,2,71,208,0.0
628,0,242,8,246,16,124,133,211,0.0
870,128,29,200,2,1,71,206,56,0.0
192,32,0,0,0,0,0,0,0,0.0
1408,0,0,0,3,225,136,0,0,0.0
519,4,4,96,72,43,30,213,24,0.0
1076,0,86,128,167,8,20,11,48,0.0
1760,4,46,4,29,4,26,4,24,0.0
1176,135,255,191,252,51,129,47,72,0.0
1225,1,249,21,130,13,2,246,75,0.0
470,2,15,130,128,48,36,5,128,0.0
560,252,0,0,2,236,0,6,0,0.0
737,0,0,0,0,0,0,0,4,0.0
852,31,229,0,0,0,7,36,0,0.0
1505,137,63,224,11,10,0,168,128,0.0
354,0,8,2,147,234,17,244,206,0.0
167,0,16,249,228,225,40,32,160,0.0
675,0,0,0,132,42,128,60,16,0.0
293,144,0,64,223,63,126,255,96,0.0
692,20,234,214,0,0,0,88,0,0.0
14,32,82,214,2,8,9,118,122,0.0
705,1,244,47,199,202,30,250,244,0.0
1760,4,37,4,29,4,25,4,25,0.0
263,0,0,0,0,0,0,0,0,0.0
208,74,123,12,96,51,4,188,0,0.0
51,0,6,120,0,14,66,71,208,0.0
852,31,229,0,0,0,7,21,0,0.0
1505,137,63,224,11,10,0,168,128,0.0
651,0,0,0,0,0,0,0,0,0.0
1788,0,0,7,103,50,178,192,0,0.0
167,0,16,250,100,209,40,32,160,0.0
569,0,0,0,72,32,0,69,224,0.0
215,0,0,2,0,128,0,0,0,0.0
1694,4,64,4,127,32,0,21,66,0.0
293,144,0,64,223,63,96,193,96,0.0
14,32,82,214,2,8,9,118,122,0.0
403,0,8,8,3,232,8,0,0,0.0
526,78,32,3,162,95,63,239,255,0.0
1314,223,127,208,0,125,160,0,28,0.0
961,123,85,31,187,6,158,233,46,0.0
870,128,29,200,2,1,71,206,56,0.0
1408,0,0,0,3,218,8,0,0,0.0
1076,0,119,128,167,72,84,91,112,0.0
1760,4,41,4,27,4,25,4,24,0.0
339,0,0,0,0,0,12,0,10,0.0
1634,79,96,0,0,64,0,0,0,0.0
412,20,154,32,10,2,0,41,16,0.0
208,82,123,12,96,50,4,188,0,0.0
51,0,6,112,0,14,130,71,208,0.0
628,0,242,10,244,16,124,133,211,0.0
192,32,0,0,0,0,0,0,0,0.0
1644,0,128,16,0,32,0,0,32,0.0
1176,135,255,191,252,51,129,47,9,0.0
1277,17,57,10,78,77,11,74,8,0.0
6,8,0,0,100,0,0,0,0,0.0
560,251,0,0,2,236,0,8,0,0.0
737,0,0,0,0,0,0,0,4,0.0
852,31,229,0,0,0,7,13,128,0.0
1505,137,63,224,11,10,0,168,128,0.0
354,0,8,2,147,234,17,244,206,0.0
167,0,16,250,100,209,40,32,160,0.0
1175,0,0,0,0,0,0,0,0,0.0
293,144,0,64,223,63,96,163,96,0.0
14,32,82,214,2,8,9,118,128,0.0
1760,4,39,4,35,4,26,4,23,0.0
738,24,8,13,64,64,0,1,24,0.0
837,5,2,2,194,60,119,64,129,0.0
186,6,168,15,196,16,0,1,168,0.0
1072,0,78,68,140,214,128,17,160,0.0
304,0,1,112,0,0,0,0,0,0.0
661,0,0,0,0,0,0,8,64,0.0
208,90,123,12,96,50,4,187,0,0.0
51,0,6,104,0,14,194,71,208,0.0
852,31,229,0,0,0,7,13,128,0.0
1505,137,63,224,11,10,0,168,128,0.0
651,0,0,0,0,0,0,0,0,0.0
167,0,16,249,228,225,40,32,160,0.0
722,0,0,48,62,128,0,0,0,0.0
1694,4,64,4,127,31,192,21,66,0.0
293,144,0,64,223,63,96,133,96,0.0
14,32,82,214,2,8,9,118,122,0.0
403,0,8,8,3,232,8,0,0,0.0
526,78,32,3,162,94,191,239,247,0.0
1314,223,127,208,0,125,40,0,28,0.0
870,128,29,200,2,1,71,206,56,0.0
1408,0,0,0,3,210,136,0,0,0.0
1076,0,136,224,167,136,148,155,192,0.0
1760,4,38,4,37,4,25,4,21,0.0
1255,0,0,0,20,3,124,0,0,0.0
339,0,0,0,0,0,12,0,10,0.0
1634,79,96,0,0,64,0,0,0,0.0
1668,76,215,120,89,65,103,80,30,0.0
1590,36,156,254,64,240,5,128,0,0.0
727,16,0,96,216,0,0,0,8,0.0
412,24,150,32,10,2,0,41,16,0.0
208,98,123,12,96,49,4,187,0,0.0
51,0,6,96,0,15,2,71,208,0.0
628,0,242,12,242,16,124,133,211,0.0
192,32,0,0,0,0,0,0,0,0.0
1176,135,255,191,252,51,129,46,202,0.0
961,123,85,31,187,133,95,169,46,0.0
996,0,216,0,0,133,0,0,0,0.0
813,0,0,4,32,172,1,0,32,0.0
1628,64,8,242,214,128,0,0,0,0.0
1399,0,0,8,0,0,0,1,68,0.0
737,0,0,0,0,0,0,0,4,0.0
852,31,229,0,0,0,6,254,128,0.0
1505,137,63,224,11,10,0,164,128,0.0
354,0,8,2,131,234,17,244,206,0.0
167,0,16,250,100,225,40,32,160,0.0
293,144,0,64,223,63,96,103,96,0.0
14,32,82,214,2,8,9,118,116,0.0
1760,4,44,4,32,4,24,4,22,0.0
263,0,0,0,0,0,0,0,0,0.0
208,106,123,12,96,49,4,186,0,0.0
51,0,6,88,0,15,66,71,208,0.0
622,1,6,64,130,137,34,10,4,0.0
852,31,229,0,0,0,6,254,128,0.0
1505,137,63,224,11,10,0,164,128,0.0
651,0,0,0,0,0,0,0,0,0.0
167,0,16,250,228,225,40,32,160,0.0
1031,64,1,96,128,40,192,136,96,0.0
117,15,50,0,15,176,30,224,0,0.0
1694,4,64,4,126,31,192,21,66,0.0
293,144,0,64,223,63,96,73,96,0.0
403,0,8,8,3,232,8,0,0,0.0
14,32,82,214,2,8,9,118,128,0.0
526,78,32,7,162,95,63,239,247,0.0
1314,223,127,208,0,124,176,0,28,0.0
870,128,29,200,2,1,71,206,56,0.0
1408,0,0,0,3,203,8,0,0,0.0
1076,0,168,224,167,216,228,220,0,0.0
1760,4,43,4,37,4,23,4,22,0.0
339,0,0,0,0,0,12,0,10,0.0
661,0,0,0,0,0,0,8,64,0.0
1634,79,96,0,0,64,0,0,0,0.0
412,28,146,32,10,2,0,41,16,0.0
208,114,123,12,96,48,4,186,0,0.0
51,0,6,80,0,15,130,71,208,0.0
628,0,242,14,240,16,124,133,211,0.0
192,32,0,0,0,0,0,0,0,0.0
1176,135,255,191,252,51,129,46,139,0.0
560,249,0,0,2,236,0,12,0,0.0
737,0,0,0,0,0,0,0,4,0.0
852,31,229,0,0,0,6,239,128,0.0
1505,137,63,224,11,10,0,164,128,0.0
354,0,8,2,131,234,17,244,206,0.0
167,0,16,250,228,225,40,32,160,0.0
58,0,0,0,0,0,29,8,0,0.0
293,144,0,64,223,63,96,43,96,0.0
14,32,82,214,2,8,9,118,128,0.0
961,123,85,31,188,4,96,41,46,0.0
1760,4,46,4,35,4,24,4,22,0.0
263,0,0,0,0,0,0,0,0,0.0
186,6,168,15,196,16,0,1,168,0.0
208,122,123,12,96,48,4,185,0,0.0
51,0,6,72,0,15,194,71,208,0.0
1277,17,46,10,78,61,9,74,8,0.0
852,31,229,0,0,0,7,96,0,0.0
1505,137,63,224,11,10,0,160,128,0.0
651,0,0,0,0,0,0,0,0,0.0
167,0,16,249,228,209,40,32,160,0.0
61,0,1,177,128,0,0,0,0,0.0
1694,4,64,4,127,32,0,21,66,0.0
293,144,0,64,223,63,96,13,96,0.0
403,0,8,8,3,232,8,0,0,0.0
14,32,82,214,2,8,9,118,122,0.0
526,78,32,3,162,95,63,175,247,0.0
1314,223,127,208,0,124,56,0,28,0.0
870,128,29,200,2,1,71,206,56,0.0
1408,0,0,0,3,195,136,0,0,0.0
1076,0,199,32,168,25,37,44,64,0.0
1760,4,46,4,37,4,25,4,24,0.0
339,0,0,0,0,0,12,0,10,0.0
1634,79,96,0,0,64,0,0,0,0.0
412,0,174,32,10,2,0,41,16,0.0
208,2,123,12,96,63,4,185,0,0.0
51,0,6,192,0,12,2,71,208,0.0
628,0,242,0,254,16,124,133,211,0.0
192,32,0,0,0,0,0,0,0,0.0
1176,135,255,191,252,52,129,46,12,0.0
1124,0,2,64,0,0,144,15,95,0.0
560,248,0,0,2,236,0,14,0,0.0
683,164,208,201,215,226,215,202,255,0.0
1751,65,4,207,2,176,7,34,60,0.0
737,0,0,0,0,0,0,0,4,0.0
852,31,229,0,0,0,7,96,0,0.0
1505,137,63,224,11,10,0,160,128,0.0
354,0,8,2,131,234,17,244,206,0.0
167,0,16,249,228,209,40,32,160,0.0
300,121,6,224,0,0,1,253,208,0.0
293,144,0,64,223,63,127,239,96,0.0
14,32,82,214,2,8,9,118,116,0.0
1760,4,46,4,39,4,26,4,23,0.0
263,0,0,0,0,0,0,0,0,0.0
452,1,114,2,0,40,7,190,2,0.0
676,78,30,1,28,4,8,152,208,0.0
661,0,0,0,0,0,0,8,64,0.0
